interaction_id,user_type,mouse_speed_mean,mouse_speed_stddev,click_frequency,click_interval_mean,click_interval_stddev,scroll_speed_mean,scroll_speed_stddev,typing_speed_mean,typing_speed_stddev,session_duration,activity_gap_mean,activity_gap_stddev
381,1,1.5136441630104625,0.1,15,0.2569413895471981,0.05,0.9774738456519612,0.1,1.0004592035851114,0.01,300,0.11092800623866887,0.01
382,1,1.500136054509826,0.1,15,0.11893222869377505,0.05,0.8935178973426265,0.1,0.9993177915337974,0.01,300,0.09039479053013455,0.01
383,1,1.4174734407883305,0.1,15,0.19074396512492264,0.05,1.0182301860568455,0.1,1.0036954279866448,0.01,300,0.10068859644457713,0.01
384,1,1.6631447701218685,0.1,15,0.1465800924435457,0.05,1.0384916340569774,0.1,0.9985174145877468,0.01,300,0.11290158105663063,0.01
385,1,1.4917017750087056,0.1,15,0.28700202544603653,0.05,0.9332500435487343,0.1,1.0107811323345837,0.01,300,0.08991934906361072,0.01
386,1,1.4229640806180146,0.1,15,0.18176432787141594,0.05,1.0676000094844613,0.1,0.9959892962094358,0.01,300,0.10220114744157073,0.01
387,1,1.4632567998626267,0.1,15,0.3153204055285989,0.05,0.9034946151132763,0.1,1.0034548995089727,0.01,300,0.08822828866828901,0.01
388,1,1.5083615782845843,0.1,15,0.22652532620254648,0.05,1.0194698112176095,0.1,0.9992179358574401,0.01,300,0.09598267921194814,0.01
389,0,1.9045686431670033,1.0,10,0.08686748869277156,0.2,0.7215696946166359,0.5,0.35257960485144024,0.1,300,0.4516078552805362,0.3
390,1,1.446131422493233,0.1,15,0.23425311869952198,0.05,1.0416279213151636,0.1,0.9966416568935238,0.01,300,0.10457636454076506,0.01
391,1,1.5470599633823379,0.1,15,0.258611225676154,0.05,0.8915839743610999,0.1,1.0034103010819175,0.01,300,0.10061296152157076,0.01
392,1,1.5589601460411726,0.1,15,0.15414398609278848,0.05,0.919449794275653,0.1,1.0036044785091105,0.01,300,0.09029888669585329,0.01
393,0,2.5738625454292965,1.0,10,0.04951455307092728,0.2,1.4930350514036674,0.5,0.5577885233383462,0.1,300,1.4608957411669534,0.3
394,1,1.1900458659459574,0.1,15,0.2572422377454796,0.05,1.075203285324618,0.1,1.0176562450338686,0.01,300,0.09147136522339795,0.01
395,1,1.494446433199851,0.1,15,0.14303641696710864,0.05,0.9746023737435853,0.1,1.0043825151570063,0.01,300,0.09928712324432674,0.01
396,1,1.542184857930592,0.1,15,0.1945639307463325,0.05,0.8625066481356402,0.1,0.9852906300612115,0.01,300,0.08779034196217626,0.01
397,1,1.4929449143639493,0.1,15,0.21913032422606482,0.05,1.0083118239410531,0.1,0.9818772353332047,0.01,300,0.0947599044196866,0.01
398,0,2.710994082423412,1.0,10,0.1757945007401427,0.2,1.4655680714577743,0.5,0.7475317387052337,0.1,300,0.9055694633704617,0.3
399,1,1.5977168728415287,0.1,15,0.12139507497848517,0.05,1.116198444692077,0.1,1.0211985529014465,0.01,300,0.08764389192525852,0.01
400,0,0.372117980263746,1.0,10,0.5518097444032488,0.2,0.9049589670280228,0.5,0.3287642052819306,0.1,300,0.8490869202935795,0.3
401,0,2.187988586829725,1.0,10,0.28698757525071417,0.2,1.9076451844300708,0.5,0.5743089906739469,0.1,300,1.2622136362933545,0.3
402,1,1.5236652732916576,0.1,15,0.1284635133891912,0.05,0.9653388160100906,0.1,1.0059385040555537,0.01,300,0.11450893865271751,0.01
403,0,3.082205890577699,1.0,10,0.5493813510714397,0.2,2.108703606831809,0.5,0.4772640328238157,0.1,300,0.914543772630252,0.3
404,1,1.544289336049164,0.1,15,0.22947297834922664,0.05,0.9295228947786262,0.1,0.9798274207667454,0.01,300,0.08705690209803983,0.01
405,1,1.4006857753948285,0.1,15,0.18931212480056586,0.05,0.9518075571543589,0.1,0.9996832632058336,0.01,300,0.10268048077105126,0.01
406,1,1.4685715165918751,0.1,15,0.2663634904093128,0.05,0.9104443497943272,0.1,0.9850328434221082,0.01,300,0.11316041319689685,0.01
407,1,1.2758600014450177,0.1,15,0.2352917837247257,0.05,1.1657484648457483,0.1,1.0140779320218172,0.01,300,0.0854106835106259,0.01
408,0,1.6908301884683112,1.0,10,0.26953063937100585,0.2,0.7499007790121249,0.5,0.5433963233094763,0.1,300,0.8782432049960013,0.3
409,1,1.658287858947915,0.1,15,0.09560465233379556,0.05,1.1510427958050204,0.1,0.9976893462979758,0.01,300,0.09808284168074514,0.01
410,1,1.517294433907047,0.1,15,0.21371486171241466,0.05,1.1033224094257237,0.1,0.9916680558403784,0.01,300,0.10652295796834828,0.01
411,0,3.3352878827093315,1.0,10,0.5741859715622893,0.2,1.1669296650644005,0.5,0.49063196986784596,0.1,300,0.14589826966913488,0.3
412,1,1.4513316968746688,0.1,15,0.20868337340350088,0.05,0.9921287778980713,0.1,1.0147323502006085,0.01,300,0.09257707537785477,0.01
413,0,1.2192931272465142,1.0,10,0.6793957121261923,0.2,2.0355332045670145,0.5,0.6075074738616953,0.1,300,1.0479387076203686,0.3
414,1,1.414387812047329,0.1,15,0.20801844252611737,0.05,1.0150555174247329,0.1,0.9942059024625912,0.01,300,0.11126730638978394,0.01
415,0,3.018645278990113,1.0,10,0.5384772678049853,0.2,1.3669670193543684,0.5,0.5935389831937183,0.1,300,0.07055515722325367,0.3
416,1,1.4481176916121403,0.1,15,0.16898229657370367,0.05,1.0211874668251346,0.1,1.0008243443464229,0.01,300,0.09521348253180975,0.01
417,1,1.4514383488777938,0.1,15,0.2476416811703065,0.05,0.9094671088207169,0.1,1.0099539073581616,0.01,300,0.08909789586723564,0.01
418,1,1.5069939997254935,0.1,15,0.15678665027813693,0.05,0.8837956506795728,0.1,1.0067758221795777,0.01,300,0.09025270085746806,0.01
419,0,1.344175612183712,1.0,10,0.28844770461213004,0.2,0.9595414973236234,0.5,0.5665519455259966,0.1,300,0.7567256773631709,0.3
420,0,1.9506698202903512,1.0,10,0.68069471802878,0.2,1.9260855247174682,0.5,0.633056256251258,0.1,300,0.46983693675705696,0.3
421,0,0.6111247708051069,1.0,10,0.4856253607500543,0.2,0.6771245021195801,0.5,0.4777440366114345,0.1,300,0.760916322311764,0.3
422,1,1.4853668631910173,0.1,15,0.21539461920742256,0.05,1.1097588248486798,0.1,1.0022089874365785,0.01,300,0.11621086120667974,0.01
423,0,3.7245723197499334,1.0,10,0.4594304861789015,0.2,1.6637929182253102,0.5,0.6766979516758027,0.1,300,1.0653294615969484,0.3
424,0,1.5007501787263036,1.0,10,0.6428055075742104,0.2,2.75475623969969,0.5,0.35372097071401887,0.1,300,0.8830362043972289,0.3
425,0,0.9352700839283083,1.0,10,0.4532519536282375,0.2,1.6207797649027156,0.5,0.4148834078373449,0.1,300,0.6965325568736119,0.3
426,1,1.467112057655783,0.1,15,0.17702777475969847,0.05,0.9897009638033214,0.1,1.001546192775113,0.01,300,0.09312721732937704,0.01
427,1,1.6895255924222712,0.1,15,0.0964356992077909,0.05,0.9812447942795232,0.1,0.9935878026248447,0.01,300,0.09638151063438322,0.01
428,1,1.5905969702431397,0.1,15,0.1943335294589092,0.05,0.9497758976152118,0.1,0.9946169240023656,0.01,300,0.10355967493603505,0.01
429,0,0.8217956875450434,1.0,10,0.9862345003876076,0.2,0.762101361585887,0.5,0.3930319249191279,0.1,300,0.4229050453998945,0.3
430,0,2.427509902375003,1.0,10,1.1467947975180093,0.2,1.9917481997096056,0.5,0.44115768921840726,0.1,300,0.6302523895937364,0.3
431,0,2.5083495356217624,1.0,10,0.6465935561247167,0.2,1.700409534069472,0.5,0.38325587425300284,0.1,300,0.6585847050835294,0.3
432,1,1.4738894375521987,0.1,15,0.19529251637056053,0.05,0.9759341612521026,0.1,0.9948830679615829,0.01,300,0.09110206709495278,0.01
433,0,1.7599816148772374,1.0,10,0.40298676362903146,0.2,1.0494535510094765,0.5,0.2825224047876328,0.1,300,1.082228123989938,0.3
434,1,1.4553354750471956,0.1,15,0.35799462343205235,0.05,0.984766316231448,0.1,0.9998770625782201,0.01,300,0.09249332627429432,0.01
435,1,1.6686111119288285,0.1,15,0.22194106425011909,0.05,0.8059653234066282,0.1,1.0045242754886168,0.01,300,0.09670204777597222,0.01
436,0,3.81787807080361,1.0,10,0.15728147082274585,0.2,2.108443775421899,0.5,0.529189355578931,0.1,300,0.8746651482919157,0.3
437,0,2.272598198922605,1.0,10,0.8478100453185267,0.2,1.5956173242490947,0.5,0.6643473329906332,0.1,300,0.8943652554385593,0.3
438,1,1.5319618470453313,0.1,15,0.2155206622971928,0.05,1.0252637482062217,0.1,0.9968778106235217,0.01,300,0.10381052165779607,0.01
439,1,1.4003383404813743,0.1,15,0.2757131301309131,0.05,0.8854957655368654,0.1,1.009513690030511,0.01,300,0.08399832924386243,0.01
440,0,2.675183936487093,1.0,10,0.6056286088278107,0.2,2.5192231667666687,0.5,0.5349869376086314,0.1,300,0.9060014688640085,0.3
441,1,1.3490375936529009,0.1,15,0.14150414249179122,0.05,1.0185265981516742,0.1,1.0100141923534782,0.01,300,0.08771737291459092,0.01
442,0,0.19320989513332032,1.0,10,0.5898351076355356,0.2,1.615040986783325,0.5,0.4810327665450258,0.1,300,1.0880891463736535,0.3
443,1,1.439489581574428,0.1,15,0.08672667709720944,0.05,0.9929146432631135,0.1,1.0054384509357022,0.01,300,0.11109577460373479,0.01
444,0,0.7211367849455899,1.0,10,0.2036966785944812,0.2,1.2031101796948027,0.5,0.503365563447325,0.1,300,0.7061679044155772,0.3
445,0,3.556452377622065,1.0,10,0.38094609230373244,0.2,1.2301627223861935,0.5,0.6048346018953942,0.1,300,0.9917351133256342,0.3
446,0,1.7304551578639782,1.0,10,0.6168578157736851,0.2,1.7494330348242715,0.5,0.5734120949109627,0.1,300,0.5945943130573103,0.3
447,1,1.413260030254929,0.1,15,0.1488724385335709,0.05,1.0082645027767272,0.1,0.9908187207418466,0.01,300,0.07542557017813412,0.01
448,0,4.260729385652805,1.0,10,0.6181148470957599,0.2,0.6875042692545763,0.5,0.40576209109197364,0.1,300,0.29849145784480136,0.3
449,1,1.4752193376583387,0.1,15,0.16852317302514613,0.05,0.9463320233871888,0.1,0.9904015088976449,0.01,300,0.10856907742976443,0.01
450,0,2.3167832609092427,1.0,10,0.7503349175087808,0.2,1.2964918486325572,0.5,0.6535125805380494,0.1,300,0.3530623175536754,0.3
451,1,1.555258254757049,0.1,15,0.23412241168933262,0.05,1.0628236316854969,0.1,1.0256882261925644,0.01,300,0.10200450922640023,0.01
452,0,2.003775187419084,1.0,10,0.24576356326359344,0.2,1.7463976291577619,0.5,0.5691495521686007,0.1,300,0.9664116126841613,0.3
453,0,3.2345663441367827,1.0,10,0.546487991925642,0.2,1.3025803131906346,0.5,0.5391795961834849,0.1,300,0.7156970127847391,0.3
454,1,1.5201518117375554,0.1,15,0.20611984192512395,0.05,0.913500662114314,0.1,0.9898264855901416,0.01,300,0.09490008664680488,0.01
455,0,0.9320959846248804,1.0,10,0.4243668564376004,0.2,1.4724251339083902,0.5,0.5781846534566407,0.1,300,0.8966788841285254,0.3
456,1,1.3271854307582962,0.1,15,0.20686878193294275,0.05,1.1882859695786925,0.1,1.0126796800262303,0.01,300,0.12232492026091593,0.01
457,0,2.8395899177064416,1.0,10,0.43775896160343974,0.2,1.7825371243413313,0.5,0.5079805049554128,0.1,300,1.041599728686744,0.3
458,1,1.4893695741107176,0.1,15,0.11269560263919859,0.05,1.1267150663286232,0.1,1.0017273200501138,0.01,300,0.08388664302946992,0.01
459,1,1.4270258513720422,0.1,15,0.12387247386077986,0.05,0.998168601706473,0.1,0.9958863621629189,0.01,300,0.11457080545894381,0.01
460,0,2.353779258687118,1.0,10,0.2502521662767928,0.2,1.039187791467122,0.5,0.4254445911104994,0.1,300,1.2067062722341697,0.3
461,1,1.5747119700545116,0.1,15,0.18498556478829642,0.05,1.0208085662272852,0.1,0.9956668293313569,0.01,300,0.0910466501318274,0.01
462,1,1.5206524850284324,0.1,15,0.19067376351428436,0.05,0.8966232717802369,0.1,0.9981368559201598,0.01,300,0.11265491726232668,0.01
463,1,1.6757318116047153,0.1,15,0.19283708850540704,0.05,1.0666393725201486,0.1,0.9997736219899489,0.01,300,0.09732075495311182,0.01
464,0,3.1271712639304785,1.0,10,0.4078739970068235,0.2,0.9204873053423305,0.5,0.43954364027429904,0.1,300,0.7518316558580614,0.3
465,0,3.0982250325283,1.0,10,0.7531756188032027,0.2,1.4947713226997001,0.5,0.4658151978612132,0.1,300,-0.00835368338552911,0.3
466,0,2.2244534297918395,1.0,10,0.6530785696750093,0.2,1.4074409884717445,0.5,0.5387398969434403,0.1,300,1.1236915880404257,0.3
467,1,1.5040698876071656,0.1,15,0.15601807468573176,0.05,0.9095821515665489,0.1,1.0020587470546918,0.01,300,0.1086628394876378,0.01
468,0,2.167391943254585,1.0,10,0.20919750009833366,0.2,2.0009727471548224,0.5,0.6043682538007918,0.1,300,0.6775953639579535,0.3
469,0,3.4943972501496434,1.0,10,0.5559897492768046,0.2,0.9927247801228246,0.5,0.5698948331336028,0.1,300,0.8899734795922413,0.3
470,1,1.5438081693728372,0.1,15,0.06584931278920639,0.05,0.9805615761744825,0.1,0.9878847359539134,0.01,300,0.09351351488764104,0.01
471,1,1.5525960745010545,0.1,15,0.15556765141016377,0.05,1.1514682965509189,0.1,0.9957158665803181,0.01,300,0.11350874128554285,0.01
472,1,1.695150933894133,0.1,15,0.2755684383536144,0.05,1.062451785668257,0.1,0.9985667050829171,0.01,300,0.0859200145681653,0.01
473,1,1.4347310890247167,0.1,15,0.2674121374877506,0.05,1.0158713434735185,0.1,1.0059472582494393,0.01,300,0.0948211889334916,0.01
474,0,0.24176266711029037,1.0,10,0.728842842044939,0.2,1.599742612809184,0.5,0.6634764388591925,0.1,300,0.8781152733065103,0.3
475,0,4.146988213952561,1.0,10,0.8926751278740457,0.2,0.7070401238455708,0.5,0.5830425939384272,0.1,300,0.45434475948585307,0.3
476,0,1.3651028112650812,1.0,10,0.4353968929367988,0.2,0.5926939250196631,0.5,0.39879314725693327,0.1,300,0.5381662564924463,0.3
477,0,0.9544942172008493,1.0,10,0.6533183672720193,0.2,1.3570446979998645,0.5,0.6898900706229558,0.1,300,0.32491844712543555,0.3
478,0,1.1758547299520339,1.0,10,0.5781109688744761,0.2,0.8275731045021965,0.5,0.5938553607847542,0.1,300,0.6215606433216394,0.3
479,1,1.5609512600899862,0.1,15,0.18530268204872866,0.05,1.0430558160715155,0.1,1.0093697611669523,0.01,300,0.10413864498533583,0.01
480,1,1.5376802310048365,0.1,15,0.17657671088910926,0.05,0.943342187439877,0.1,0.9894169607560861,0.01,300,0.12999653746809392,0.01
481,1,1.4310359597802942,0.1,15,0.2205321750909316,0.05,1.0409629053649991,0.1,1.0116841117700686,0.01,300,0.07232158820734949,0.01
482,0,2.2195968472748406,1.0,10,0.2811486310561725,0.2,0.3987898751097776,0.5,0.5050490300065189,0.1,300,0.6398929746067727,0.3
483,0,1.3776597094189649,1.0,10,0.6963851011272195,0.2,1.9079604899646492,0.5,0.6131378366238566,0.1,300,0.8238009423437973,0.3
484,1,1.4412840034090884,0.1,15,0.2501963474001542,0.05,0.931484988049732,0.1,1.0069087730372797,0.01,300,0.10437171204778216,0.01
485,0,2.0228901844363967,1.0,10,0.4569439675571621,0.2,2.6876583810741863,0.5,0.40850566333329763,0.1,300,0.6979069011919632,0.3
486,0,2.412732176662054,1.0,10,0.4998586905357616,0.2,1.1059522179258536,0.5,0.6030422724229243,0.1,300,0.9421334051827988,0.3
487,0,0.061354467710610816,1.0,10,0.7413432127233323,0.2,0.7680312765782843,0.5,0.5576158183720409,0.1,300,0.9335184321799538,0.3
488,1,1.446148435642391,0.1,15,0.18175514946803886,0.05,1.0424520074729018,0.1,0.9961401214118999,0.01,300,0.0990525190487791,0.01
489,1,1.3475129200034637,0.1,15,0.2171186394295139,0.05,0.9207452595107766,0.1,0.9943663036984932,0.01,300,0.09548245793367512,0.01
490,0,1.6430444122312162,1.0,10,0.6736763777259357,0.2,1.4473112821063399,0.5,0.7214663521740625,0.1,300,0.9403458543997524,0.3
491,1,1.4988823813344598,0.1,15,0.2591958568001799,0.05,0.9852636496228528,0.1,1.0086538051220935,0.01,300,0.08535628928446556,0.01
492,0,3.688873139842058,1.0,10,0.4385817721495962,0.2,1.4322367298034258,0.5,0.7100963450683844,0.1,300,0.5212224440891225,0.3
493,0,1.85054970294042,1.0,10,0.34357544282517705,0.2,1.21320680251496,0.5,0.5028707802423239,0.1,300,0.8742128388755547,0.3
494,0,0.9007040219335005,1.0,10,0.5901169259838142,0.2,1.5959574766375753,0.5,0.5531388270046715,0.1,300,1.4627860654578564,0.3
495,0,2.8875617343107143,1.0,10,0.6673238016883417,0.2,1.0256480950553695,0.5,0.4864563759107777,0.1,300,0.5953842188778554,0.3
496,0,3.2034119719095298,1.0,10,0.42374376091808125,0.2,1.441425008984435,0.5,0.5467581832661601,0.1,300,0.7020999931693301,0.3
497,0,2.4215821508282556,1.0,10,0.3293153435857451,0.2,1.324928418860614,0.5,0.5288015465639735,0.1,300,0.5414725967326559,0.3
498,0,2.46475144660208,1.0,10,0.38086897607574166,0.2,0.8380386418102187,0.5,0.3158976106742625,0.1,300,0.8946759345905941,0.3
499,0,2.309734357231251,1.0,10,0.9025695555621476,0.2,2.1348602623398816,0.5,0.6126456694325844,0.1,300,1.4430788524872802,0.3
500,0,2.7892361870329583,1.0,10,0.6023688426694302,0.2,1.4286164420049874,0.5,0.457777223793816,0.1,300,0.5447699304817537,0.3
501,1,1.567957218726448,0.1,15,0.14629994499903098,0.05,1.0526210538927865,0.1,1.0093062031479683,0.01,300,0.11374875950904427,0.01
502,1,1.469675708190866,0.1,15,0.2296745697878353,0.05,1.127718056955314,0.1,0.9948076282432144,0.01,300,0.10650475836159526,0.01
503,0,0.5176680191546543,1.0,10,0.5911064490443694,0.2,1.096290042211112,0.5,0.4792055433460433,0.1,300,0.900161240360878,0.3
504,0,3.5716498899064266,1.0,10,0.37948387569087283,0.2,0.8452299424979489,0.5,0.5962824448578815,0.1,300,0.49761885549022283,0.3
505,1,1.5129252394106707,0.1,15,0.24277817574061483,0.05,0.9304296587094826,0.1,1.005633651855387,0.01,300,0.10273165132258916,0.01
506,1,1.3328827554158793,0.1,15,0.26159735174779847,0.05,1.0607952715627533,0.1,0.9935684820820915,0.01,300,0.09208628257331815,0.01
507,1,1.4769775359564767,0.1,15,0.2537833771119047,0.05,0.9592725786668496,0.1,0.9873491439734079,0.01,300,0.10986728900851511,0.01
508,1,1.5149562684594533,0.1,15,0.21165671566453834,0.05,0.8535872999659373,0.1,0.9882255260822431,0.01,300,0.0872726035521034,0.01
509,1,1.337170533281841,0.1,15,0.1199783463895449,0.05,1.0445705388843478,0.1,0.9996116362078897,0.01,300,0.10362028276508181,0.01
510,1,1.4772567831674681,0.1,15,0.20437159753505585,0.05,1.0401471986346555,0.1,0.9861550310381743,0.01,300,0.10369879535811614,0.01
511,0,1.4743561204634237,1.0,10,0.4736844226966862,0.2,1.3040853503939343,0.5,0.5583553240588058,0.1,300,0.16021996559172436,0.3
512,0,1.6593571474354816,1.0,10,0.6632907133271753,0.2,1.284985813670098,0.5,0.5568916361756737,0.1,300,0.7864303955225579,0.3
513,1,1.5014707998510293,0.1,15,0.26783678570787817,0.05,1.073121656731372,0.1,0.9880563133404826,0.01,300,0.09301142762295282,0.01
514,0,1.705285778453104,1.0,10,0.5211302339522738,0.2,1.665510930721262,0.5,0.48583115327638526,0.1,300,0.3600891187119689,0.3
515,1,1.486277529709969,0.1,15,0.1839030649970921,0.05,1.0200223959404024,0.1,0.9960904344053947,0.01,300,0.11741204641410072,0.01
516,1,1.5696658909012315,0.1,15,0.1830959203938245,0.05,0.7855170410623691,0.1,0.9969659316937106,0.01,300,0.0926045632120296,0.01
517,0,1.8880796717223882,1.0,10,0.5820742354127508,0.2,2.1618243407818,0.5,0.8329014566463218,0.1,300,1.0826794912685744,0.3
518,1,1.5500332897840545,0.1,15,0.25886559369159834,0.05,1.1682067922030104,0.1,0.9994153831076943,0.01,300,0.09101525168600617,0.01
519,1,1.3354474506101965,0.1,15,0.20189615325726923,0.05,1.0755492495320065,0.1,1.0082849729847994,0.01,300,0.09710256487896356,0.01
520,1,1.5354471002962269,0.1,15,0.2107426423664429,0.05,0.9273727882221047,0.1,1.0089127408335856,0.01,300,0.09303140912181881,0.01
521,0,2.172738774939295,1.0,10,0.4365425099360131,0.2,1.393231418351112,0.5,0.4326514626357118,0.1,300,1.18094616934449,0.3
522,0,0.059788728653252576,1.0,10,0.8513307013359848,0.2,2.766374068497109,0.5,0.5535914585675729,0.1,300,0.8394193469837239,0.3
523,0,1.976761591218144,1.0,10,0.17475872967886696,0.2,2.375233225728144,0.5,0.38577873926487516,0.1,300,0.5984111359643235,0.3
524,0,1.2834726014082634,1.0,10,0.15342910572629276,0.2,1.52423541975541,0.5,0.5170237335831723,0.1,300,1.00682731994055,0.3
525,0,1.793247752152721,1.0,10,0.6933945113486858,0.2,1.8985168301486004,0.5,0.46386073846109677,0.1,300,0.7027290610277382,0.3
526,0,2.3447301385301382,1.0,10,0.32583821069838886,0.2,1.7896498455033778,0.5,0.46833078396474925,0.1,300,0.7198986902878597,0.3
527,1,1.4777605826895646,0.1,15,0.17547813433565407,0.05,0.9004453643025552,0.1,1.0042722592256,0.01,300,0.09450148059326319,0.01
528,0,2.702460688677104,1.0,10,0.3099439468941856,0.2,2.111676318751932,0.5,0.4690400642698464,0.1,300,0.02951028971120251,0.3
529,0,2.9325107610538046,1.0,10,0.884753964108479,0.2,2.194598333620826,0.5,0.5647513255455344,0.1,300,1.2376720034635684,0.3
530,1,1.447463457796184,0.1,15,0.127094805785765,0.05,0.9430871219273995,0.1,0.9971487215570838,0.01,300,0.12283672451750258,0.01
531,1,1.4247749766866389,0.1,15,0.23444605377525418,0.05,1.031538204355019,0.1,1.0145504113478967,0.01,300,0.09099349904192724,0.01
532,0,2.423605425709162,1.0,10,0.6269302017817431,0.2,0.6692064766447504,0.5,0.4942193006312144,0.1,300,0.10254899066814815,0.3
533,0,1.8627603302260587,1.0,10,0.5906367882222014,0.2,1.0332548441261795,0.5,0.6080840078297303,0.1,300,0.932240398369985,0.3
534,1,1.575859389398955,0.1,15,0.2053554308174686,0.05,0.9540570329528951,0.1,1.0072441862156833,0.01,300,0.0976177352700317,0.01
535,0,2.4157110188034867,1.0,10,0.35921938397599384,0.2,2.0612912345727867,0.5,0.5584337803744187,0.1,300,1.0681486059826837,0.3
536,0,3.28646710719291,1.0,10,0.6163865496887742,0.2,2.114643074393379,0.5,0.5666506504393811,0.1,300,0.49986438863687516,0.3
537,1,1.386336128717406,0.1,15,0.23992053156456533,0.05,1.0627824339416292,0.1,1.0201559804969667,0.01,300,0.09726424413807566,0.01
538,1,1.4730957291923035,0.1,15,0.1599685758094662,0.05,1.029676076150967,0.1,1.0022737067794396,0.01,300,0.09583188229170919,0.01
539,1,1.4995343259023466,0.1,15,0.18402282811693801,0.05,0.9630912307888095,0.1,0.993976289040617,0.01,300,0.1142679989251175,0.01
540,1,1.4504299022397562,0.1,15,0.2156355379788925,0.05,0.9816607328334892,0.1,0.9879890623793948,0.01,300,0.10106028227396317,0.01
541,0,2.2580804899604656,1.0,10,0.7572083286630042,0.2,1.795889034417031,0.5,0.3782372764389683,0.1,300,0.7691331479919642,0.3
542,0,0.9611073642407815,1.0,10,0.6083683912256092,0.2,0.4994026070389821,0.5,0.4329330526781069,0.1,300,0.8175186645170203,0.3
543,1,1.4387408825933097,0.1,15,0.1967680671740724,0.05,0.9183237321621804,0.1,1.0008779654953617,0.01,300,0.0994337033321656,0.01
544,1,1.4949508776066254,0.1,15,0.13927109986041636,0.05,0.931164438551173,0.1,0.9867374654682207,0.01,300,0.09268598774811158,0.01
545,0,2.7945083784996054,1.0,10,0.07337779163419045,0.2,1.0273290342286907,0.5,0.4764966756709082,0.1,300,1.1272624580860722,0.3
546,0,1.7781690065625466,1.0,10,0.6133592254024515,0.2,1.4010994906367942,0.5,0.4053877962756333,0.1,300,1.2515898547196918,0.3
547,0,2.069114153778574,1.0,10,0.41504177167057227,0.2,2.4513122099350824,0.5,0.5027938508763395,0.1,300,0.714870440174816,0.3
548,0,0.8595430375710069,1.0,10,0.35280571907593417,0.2,1.7149982242553772,0.5,0.591999737807583,0.1,300,0.9542586941966006,0.3
549,1,1.5320974451678735,0.1,15,0.2665047542240516,0.05,0.968652376951729,0.1,0.9797336359449456,0.01,300,0.08924099628648928,0.01
550,0,2.51675101794814,1.0,10,0.5567773259589592,0.2,1.681829430700946,0.5,0.521262966349567,0.1,300,0.7376821207675468,0.3
551,0,2.160032999662077,1.0,10,0.7592819211577349,0.2,1.6728445087014099,0.5,0.3905259559501785,0.1,300,0.7795294711596027,0.3
552,1,1.5462574718825917,0.1,15,0.1727804759130312,0.05,0.9055138712816605,0.1,1.0008170200101532,0.01,300,0.10883360510625745,0.01
553,0,0.4975947371762104,1.0,10,0.4585179012462839,0.2,2.3074603554845665,0.5,0.32339402085537494,0.1,300,1.0195803687343994,0.3
554,0,1.8102134956548441,1.0,10,0.804360668744146,0.2,1.750775716390871,0.5,0.39006834633389875,0.1,300,0.8985865817353085,0.3
555,0,3.6252876273390573,1.0,10,0.30910019369541386,0.2,1.9132549045149752,0.5,0.7351542412487766,0.1,300,0.9373808474752539,0.3
556,0,-0.6735446953776232,1.0,10,0.4154871603050575,0.2,0.9499729784116249,0.5,0.2908825668076783,0.1,300,0.9686198694021062,0.3
557,1,1.3771815699892676,0.1,15,0.22899302484629336,0.05,0.8796656782909228,0.1,1.0192543681209554,0.01,300,0.09748310535317288,0.01
558,0,1.643635053212118,1.0,10,0.3264345343045366,0.2,0.9496083561852103,0.5,0.49112092623416254,0.1,300,0.6406355056549198,0.3
559,0,3.978197586963936,1.0,10,0.5940988827378807,0.2,1.2803535573499822,0.5,0.44905750971102054,0.1,300,1.4574318557640242,0.3
560,0,1.314914163985454,1.0,10,0.5162626465114175,0.2,1.2610004186980064,0.5,0.3683816096280631,0.1,300,1.1364358038292806,0.3
561,0,1.120519106131869,1.0,10,0.3059650493346532,0.2,1.1979562753804696,0.5,0.38333287987919573,0.1,300,1.0972869765304503,0.3
562,0,0.6292360143672582,1.0,10,0.5615443707604411,0.2,0.9403031545691047,0.5,0.5623679762120187,0.1,300,0.9130297227862715,0.3
563,1,1.6589108427084507,0.1,15,0.20613678234587426,0.05,0.9076561699901589,0.1,1.023619870429105,0.01,300,0.09300534634955929,0.01
564,1,1.423149492051797,0.1,15,0.2416403431126588,0.05,1.1094034679344031,0.1,0.9962957618367914,0.01,300,0.10201042022415725,0.01
565,1,1.550331589185659,0.1,15,0.16889197445023937,0.05,0.9370501036593134,0.1,1.01504771064875,0.01,300,0.0945427275792167,0.01
566,0,3.0096340081377555,1.0,10,0.6160767785263631,0.2,1.5798209581041815,0.5,0.6559272457655533,0.1,300,1.0417862126790312,0.3
567,0,1.6151367473572138,1.0,10,0.5665021337288189,0.2,1.3361308357441017,0.5,0.5224957528388648,0.1,300,0.9286807282918388,0.3
568,1,1.5650581360308056,0.1,15,0.2445025349669776,0.05,1.075585697217678,0.1,0.9944003991172494,0.01,300,0.10337482493224219,0.01
569,1,1.5428551907032233,0.1,15,0.209721949528345,0.05,1.110696269060865,0.1,0.9889740432564819,0.01,300,0.10544827990712301,0.01
570,0,2.1012267347616214,1.0,10,0.22147665052474547,0.2,1.6072050423092301,0.5,0.5081251516888168,0.1,300,0.7644687194770351,0.3
571,1,1.4431063860354933,0.1,15,0.23626285461751875,0.05,1.1926175631922185,0.1,0.9802849660260646,0.01,300,0.08901279189656912,0.01
